Rf,Rf2,2Rf2,3Rf2,Rf3,2Rf3,3Rf3,Rf4,2Rf4,3Rf4,Rf5,2Rf5,3Rf5,Rf6,2Rf6,3Rf6,Rf7,2Rf7,3Rf7,Rf8,2Rf8,3Rf8,He1,Me1,Ku1,He2,Me2,Ku2,He3,Me3,Ku3,He4,Me4,Ku4,He5,Me5,Ku5,He6,Me6,Ku6,He7,Me7,Ku7,He8,Me8,Ku8
118.400947,0.019807350350490662,0.05460068276372111,0.01234214145037697,0.013964088384398514,0.01903114311781084,0.0029845813110872038,0.011845773355834121,0.011908314073005617,0.002321387122071804,0.009546724339689911,0.001852959961444987,0.005294814302882753,0.001134299059523866,0.00036376311348046853,0.0007944002507147905,0.01670665873497492,0.007177549486642755,0.0005384395909121021,0.002230872429290726,0.0007901220638673848,0.0002114686575175707,0.817032077436306,0.4836225211620331,2.0513439026496085,1.6433351273291588,0.484405517578125,-0.31584931848800224,1.6214386901275324,0.48343515396118164,-0.15784110973946364,1.3540257023309654,0.4834158718585968,0.26091717924484037,1.8299946390898052,0.4854136109352112,0.634053816582604,1.8291917576307548,0.4838905930519104,0.236447952939435,1.8642401364005603,0.4887804687023163,-0.5696811934538619,1.856469857153543,0.48466286063194275,-0.5865814958797246
121.20097,0.044593258774182624,0.12935788753686392,0.013427591032729457,0.022782421756224344,0.03585045983833426,0.016848702909743822,0.01654174543165754,0.01779290251829628,0.007856911213069232,0.01568165278691145,0.00909307210395729,0.005251852280056574,0.0023109271181474857,0.0012459079424101914,0.0007529153259122898,0.0258889177529001,0.009714154372978841,0.0019893333280083443,0.003180934058020992,0.00005654155412574689,0.0005860665428885258,0.8106141513847711,0.5083513259887695,1.9207926678645446,1.5467576990770573,0.5092236995697021,-0.028412872597774808,1.2418828506774402,0.5083253979682922,1.7895377422058543,1.369520711085801,0.5083209872245789,0.17210201222608967,1.6212425238951638,0.5087470412254333,0.14466995641900615,1.6419491450397596,0.5085250735282898,-0.10870844764530707,1.5328500302585757,0.5065106749534607,0.04724341225772699,1.834218048067518,0.509514570236206,-0.5797484711062428
24.400195,0.0004144450955938729,0.00559234752278544,0.003274572129237815,0.009164243472213235,0.00565401603088029,0.0015419390148827064,0.00015182985775817652,0.0008588375962213289,0.0002526492209546871,0.12191305678088084,0.09580997978272929,0.015863033049902792,0.004557654168944922,0.0023192977019554964,0.00136167221048766,0.05418644576100502,0.03474272617831759,0.005171195409636815,0.0018421055255198992,0.003166223389049579,0.00035540304531983427,0.9641861944398531,0.5228630304336548,4.333872284781036,1.837358468531693,0.5246516466140747,-0.05697360726482259,1.5290940114956308,0.5230728983879089,0.007489368661375284,1.5192357014307782,0.5230352282524109,0.3199163165210481,1.968935103459532,0.524735152721405,-0.6423228018990055,1.2857513584905278,0.52342289686203,3.0165757100852524,1.9589246606712487,0.5216399431228638,-0.43676930797821,1.4438027784673162,0.5242955684661865,1.2280731146284936
25.600205,0.0026433016878359534,0.0029900596221742225,0.0024291214968255293,0.0037087066503376743,0.0020076437877353387,0.002147000191305765,0.00006600509456718019,0.0001028415678545203,0.00012075902459617074,0.03276861711841904,0.008663014481122062,0.01110220651782281,0.00718455897240077,0.0020358145175208564,0.0010682615297123717,0.024206031562803532,0.012010538870841006,0.007027864746512313,0.00017183617542194292,0.0006093260203285678,0.00015200709993284356,0.8689488434755488,0.5093765258789062,4.240156210886833,1.9501428105103766,0.5125857591629028,-0.777248963619019,1.5331689216808044,0.509772539138794,-0.38155005507847184,1.45905581243438,0.5097942352294922,0.05303077010275725,1.848608612357714,0.546329915523529,-0.06069180564425025,1.7073771384299463,0.5135113596916199,0.6623152058085191,1.8424267254669204,0.5409101843833923,0.07468843450007556,1.6189502258533868,0.5108566284179688,0.6198319840991879
29.200234,0.0030470533884821975,0.003152294788178398,0.0026779014494106245,0.0036452385114938025,0.003265166968819738,0.0005013785970079871,0.00007721798360482597,0.00017512476842198498,0.00016959883369406213,0.0375330969479188,0.007744566686175393,0.002362298466182444,0.0017344836984296817,0.004714074533507579,0.0011521199479006233,0.01985555906483916,0.019437884650561215,0.002136514363787422,0.00032190019085375654,0.0011636020670028828,0.0001546667845256481,0.9556021457328309,0.5146600008010864,3.98276263949902,1.9524036977765684,0.5167554616928101,-0.8607006067119021,1.5435304091297644,0.5150596499443054,-0.4708915176401396,0.9842442704798906,0.5150934457778931,0.2646543386397755,1.8877476830613062,0.5176366567611694,0.45665425020656825,1.7865307302878386,0.5157244205474854,0.6892449385267971,1.9601382401650576,0.5117794275283813,-0.11270791056921103,1.6572509305614684,0.5168446898460388,0.23334149272604687
31.600253,0.0012462258190191616,0.000697273677728992,0.0015121154619012352,0.003975845630585293,0.0011537807675977322,0.0010520475322385245,0.00002333592714400982,0.00012607841574429753,0.00022445095505999027,0.023469886329208364,0.008633506372510284,0.0006771432685663396,0.003773173006361526,0.00135741819204391,0.00019050034646658697,0.026748440689151876,0.0041766822715477705,0.0012793278532680734,0.00022565874901375963,0.00035570442836664574,0.00009000193685562262,0.9647673145263482,0.4107552468776703,3.897726037204749,1.97554297203345,0.41063880920410156,-0.9204482727326329,1.5955449647741358,0.41124045848846436,-0.5158389649442432,1.2921626765858993,0.41125744581222534,0.13978581564213544,1.9345393092185155,0.4114096462726593,-0.4549915065102774,1.892400363117415,0.41144251823425293,-0.4628410988526137,1.9178532439341622,0.40329426527023315,-0.4486235912847629,1.6431167740746628,0.41263943910598755,0.3792694935255252
33.200266,0.002866970557962156,0.005495564560264707,0.0019473555358290881,0.01602188294838886,0.00634670573545001,0.001964800325146286,0.0001456453836222566,0.0003998701824327224,0.00036519012852412374,0.06002435520944635,0.030424371649426265,0.0011253986502379634,0.010256123769216289,0.005338071547132129,0.00023510151524966489,0.07420445069674422,0.03854073958943096,0.0029871146555806613,0.001128779401608475,0.002523820163135339,0.00011799830028263229,0.7797353612727773,0.45935720205307007,3.7771074884700067,1.9587437475997076,0.4608563780784607,-0.9125548394551428,1.5210720312731818,0.4594117999076843,-0.42639347691152896,1.3168127251572141,0.45946818590164185,0.15026822562503517,1.8548711619493476,0.4658782184123993,-0.08403279833029398,1.8056912007861596,0.46060919761657715,-0.10833844944184978,2.148058163140763,0.4772559702396393,-0.9264786155714142,1.6624849848833116,0.46059906482696533,0.3735954510289816
35.200282,0.0011087301561809803,0.0004609154662614156,0.00036561519469957804,0.00017922460475024924,0.00039274668768324176,0.00030581800112142724,0.00015337456644212502,0.00002328375890790175,0.0001694292543712858,0.0021342000453368933,0.0024189509542577804,0.0006060676802511868,0.00030117703151640376,0.00040298634113886117,0.00005888120537249869,0.010123187241611011,0.004383667241622519,0.0016199023031380022,0.00007839915593810393,0.00029792847870403885,0.000037372647587771894,0.964484456894751,0.4713316857814789,3.650103924779976,1.9692462267127393,0.47565925121307373,-0.9312701800640752,1.5817031827603878,0.4709903299808502,-0.42383414722456836,1.132512767306165,0.47102487087249756,0.1886963772113872,1.823143461083168,0.4723263680934906,-0.0862111171525255,1.751794998892718,0.4713256359100342,-0.11886510121049243,1.890698976243839,0.4760793447494507,-0.13265200414959555,1.6545146467886658,0.47243770956993103,0.36270088901392095
36.800294,0.002708174831466771,0.011986260192736778,0.005159636535137328,0.018724323620877212,0.012221688442718936,0.004870894181853765,0.0006270645531286002,0.0005167455817713392,0.0009767529174229581,0.04452381447774142,0.05096239163099915,0.0032957119111071973,0.008136875335978757,0.00895854445663849,0.0004978718456233287,0.07518828596961265,0.07659747174269346,0.0037332468079691837,0.0013583602836995592,0.004723229684794675,0.00017436896761663837,0.9627637592365053,0.4735076129436493,3.6068683139136217,1.9516961036288414,0.4764397144317627,-0.8613817695828683,1.5657981988769933,0.47348764538764954,-0.3978493089375639,0.8712465168105109,0.47353246808052063,0.30138403727488905,1.7826268934349763,0.47334983944892883,-0.03573902001481022,1.727290648944615,0.473685622215271,-0.06017274963873609,1.8243318827025476,0.46953991055488586,-0.20192772410081794,1.654268003030764,0.47525930404663086,0.3136916885062653
38.000304,0.0025069557742716272,0.00600260633809123,0.0014457539205597542,0.016438588236524835,0.007322461915448494,0.001426207244390021,0.0005776918313162035,0.00037922271548619137,0.0002374392164548562,0.02732524441143415,0.023909954812965078,0.00012410600650179405,0.0049936931733315405,0.004313412223276382,0.001292505032478393,0.05355679415931686,0.04413603363265489,0.00038979178502890685,0.001146926873701081,0.002660717208867113,0.00011258639271017022,0.9856061048136777,0.46126121282577515,3.567142642884826,1.9652030728443382,0.46214646100997925,-0.8349138341719797,1.5397241037896705,0.4613739550113678,-0.3979685222931022,1.2503689328889718,0.46139729022979736,0.16374993786496894,1.77692057793127,0.46228349208831787,-0.1745805939673395,1.7842464530519382,0.461672306060791,-0.2436285148579489,1.775449164216912,0.454433411359787,-0.4129072088684387,1.6708276191574265,0.46301355957984924,0.2618181811897431
40.00032,0.005297401497156031,0.004971929904557252,0.0026896177125816656,0.015727557469238228,0.0074090434346046835,0.0026087970780547306,0.0005297505864027928,0.0003531382057541005,0.001096283817712318,0.029254671327939963,0.02666223837524959,0.002018501535664687,0.0053619971023597356,0.00489105006407024,0.000246206494486243,0.05995331617895355,0.05035610210126375,0.002044372386308127,0.0013593626737844666,0.002959691081609474,0.00015109483377571993,0.7761297755701443,0.4411834180355072,3.4771336896101825,1.9031780550181872,0.44101595878601074,-0.8605440693210391,1.653957449209506,0.4411049485206604,-0.4844978159576536,1.4010675809445048,0.4411433935165405,0.07548340835456857,1.7528721153174747,0.44264736771583557,-0.1236187070338639,1.7862856493466956,0.4415079355239868,-0.21945956572802716,1.8248121996610664,0.4343198537826538,-0.34882860834798946,1.6858297518039125,0.4424000382423401,0.30056973355769045
42.000336,0.0007976834331458607,0.002848554761831395,0.0004206476265399887,0.005876971107010995,0.0023353451370961577,0.00042700790673517265,0.00026767260231092796,0.0001931682692793852,0.00005890889058450089,0.011149224852547853,0.00962851143049226,0.00007965178589507317,0.0020237842711818,0.0017534600556615425,0.00005577994144294368,0.02368908481638783,0.01938105036307545,0.0007686613964066799,0.0005487129616668286,0.0011816575379138574,0.000019959382634195297,0.9866401484474414,0.4455628991127014,3.460876673623024,1.9472889831552898,0.44791749119758606,-0.8782991723678175,1.6890998160193826,0.44594648480415344,-0.51165868457104,1.4210866591271984,0.4459986686706543,0.07062071450209917,1.8716680306314106,0.44678398966789246,-0.16269843168499287,1.8586682372487444,0.44632723927497864,-0.2937943139576147,1.7105666662754093,0.4470614790916443,-0.029842127309464672,1.7112223762835772,0.4472058117389679,0.20098684199398287
44.000352,0.0019074206401414376,0.0014605110437372621,0.0006537164149143821,0.014652778404097944,0.004172676339321781,0.000607392498153472,0.0008557527465930626,0.00045152970861310075,0.00036684404436947675,0.028417089987489458,0.010665953144564661,0.000602637323316291,0.005184102949895814,0.0019686284824544974,0.00028954297196320664,0.053370249391953756,0.021140168307172663,0.0013292653797461627,0.001773513149567513,0.0015111923102945363,0.00002434889824768381,0.7719483071937355,0.4667838513851166,3.332190732591589,1.9314116558194343,0.4707778990268707,-0.8454027204533445,1.618087437775947,0.46668195724487305,-0.5343717004311483,1.4004499053043888,0.46671539545059204,0.07025957884451728,1.7617383432131366,0.4678814709186554,0.01409121133487723,1.7264436467550663,0.46693500876426697,-0.1538666237165276,1.7878539852021307,0.4690570831298828,-0.13124712518108694,1.713134483236688,0.46817028522491455,0.19878035471913336
45.200362,0.0009441933870762384,0.003997513222956221,0.003254313790561517,0.01094907472260429,0.005965263011674813,0.0012677405393128457,0.000656426918967348,0.0006452868439735411,0.0008621631517649665,0.018764529620266104,0.016805561537825094,0.001984481891697957,0.0034184223371664805,0.0031155293716741547,0.0002330172090366142,0.034234195595893795,0.030457554833626183,0.0013158329752887001,0.00130062434015796,0.0023119945633316816,0.00014691673173511846,0.8393790478914283,0.4796779453754425,3.289033695035819,1.8707916294013696,0.4821542501449585,-0.7858058250692839,1.6537773556413136,0.47953420877456665,-0.5025396959250337,1.3512114332188376,0.47958460450172424,0.11399554980155635,1.8093208245699146,0.48065903782844543,-0.13714112174001647,1.7873277096433906,0.4798925220966339,-0.28367536035628005,1.706251414804173,0.4815780222415924,0.05705874324451088,1.7297575536381258,0.4810332953929901,0.15361161820427682
47.200378,0.001519454809324229,0.0013347018499570294,0.002989331644637287,0.004728174910822224,0.001784866073137217,0.0014466604550848053,0.0005180237202673492,0.0002180110568241375,0.0005235183447577716,0.009617403576405328,0.004303273243957711,0.001466710176617377,0.0018140513705958965,0.0007315665030055847,0.0003063185487387167,0.019904017468993535,0.010063024646508018,0.0037368758907440234,0.0007336112115354534,0.0007860565451061816,0.0005735412097993597,0.9300034578748795,0.45447292923927307,3.196180900617631,1.8824943521761601,0.4545055031776428,-0.7625390133899344,1.6759483905143429,0.45416849851608276,-0.4687519950031862,1.4198676888196136,0.45421525835990906,0.10627656338591729,1.8707730975634527,0.45618507266044617,-0.17220486225364073,1.8197086544253347,0.4547266364097595,-0.16348250338742787,2.0674201615500074,0.4606567323207855,-0.9928600535749741,1.7272850710695506,0.45564553141593933,0.11624110066743132
48.80039,0.0020470210228947148,0.007930503653651251,0.007241136246437648,0.01857518772676797,0.010682126603688996,0.004248710269746245,0.001990669465679813,0.0012974304170197272,0.007559900972153919,0.024444407423174434,0.024984052832308545,0.0077552488729353535,0.004658495972077156,0.00460030554968973,0.0011665266228577983,0.06031208767062471,0.056649213385220505,0.012544828879615484,0.0020655829827629342,0.004527399292785473,0.0004470122263887999,0.9934834113680668,0.43395498394966125,3.256583142994879,1.9048061308242326,0.4343731105327606,-0.75336809332389,1.6652187339256777,0.43391433358192444,-0.4188388668592373,1.4414479954622277,0.4339720904827118,0.10373669729195134,1.6790622867936906,0.43493518233299255,0.6498440059744128,1.7632315000458543,0.43428853154182434,-0.1988939887090586,1.7671254275436754,0.4396132528781891,-0.19345581377519316,1.7310242737283643,0.4352653920650482,-0.0014820976940712605
52.000416,0.006637268352056932,0.00992068031370828,0.006156783803456117,0.018350763510598767,0.009644068091158302,0.0018244617814912047,0.002154976687350113,0.0006612474778327969,0.0093429778127566,0.029318734330317744,0.025109517119844965,0.007022743022788717,0.005341025175762168,0.004519969872789442,0.0009601039691083528,0.05951727517160671,0.046329437205768945,0.03347811697139652,0.0017378750243935862,0.0038871194230247247,0.0002825636955804919,0.8263171288484468,0.4464704394340515,3.082317450379385,1.8890046747252145,0.44961458444595337,-0.7621567446329096,1.5889425803127397,0.446510910987854,-0.10474086711042752,1.4760770734527406,0.446549654006958,0.11340808998052099,1.6591491066660997,0.44757556915283203,0.5467154642438352,1.7842637603438003,0.44681766629219055,-0.1307402253919978,1.7716315472358688,0.4510858654975891,-0.07269473724688646,1.7508841566477313,0.4480181038379669,-0.05980710306376924
53.200426,0.005805966542562933,0.007320606429123412,0.002846832950252562,0.01811798191700788,0.00817355216203762,0.007058268212094293,0.002218344420588267,0.0011143739090118659,0.002198185119486276,0.027348279974333627,0.022362939466858404,0.005839612615789294,0.004920367145232636,0.004107171047656441,0.0020410686001818257,0.058357504533531765,0.04907309827792684,0.020087629120101355,0.0018114249030676153,0.0037206531361568206,0.0004287376999979832,0.7522374630516895,0.45912107825279236,3.1005960410174334,1.8454819493479637,0.4616664946079254,-0.7154520507077713,1.5257969614096842,0.45902755856513977,-0.13707990048919605,1.4791270273141277,0.45907965302467346,0.16252254550306766,1.6931000682701751,0.4599273204803467,0.4451424618256188,1.7505125989604349,0.45933613181114197,-0.04532743356875102,1.7602156819324197,0.4598430097103119,-0.16677576412027006,1.7587995650410166,0.46058160066604614,-0.08404725933442103
55.600445,0.0004441997737971352,0.002170405198178333,0.0014391135623934386,0.003139448060708517,0.0013735844740325436,0.0009556492414455038,0.0003535563563703334,0.0004166518801043897,0.001132383842171241,0.005560620331621512,0.0032300744495519086,0.001827508580331295,0.0010319581910886325,0.0005731057570847562,0.0002598879084625872,0.0105907693646298,0.00825621136252358,0.0019536975168444014,0.00031877488599013013,0.0005795293317649298,0.00010006983123114108,0.8043064333583173,0.4436923861503601,3.076140138079613,1.8990609269422267,0.4447861909866333,-0.6596357046932999,1.4961596940812272,0.4439525008201599,-0.20168589105389723,1.423576337049539,0.4440087080001831,0.25032963605986414,1.788293440526645,0.444592148065567,0.3124520627114693,1.7939992052267288,0.44427260756492615,0.00016246871221614612,1.7839211380509414,0.4449021518230438,-0.27616130010213435,1.7645988184680206,0.445470929145813,-0.1407922127513248
57.200458,0.006178514134780638,0.012414563276249386,0.014718257500449009,0.017825507556223634,0.00978074167509027,0.006321287469745622,0.0030787056595224967,0.0018345295225636485,0.00378078994975628,0.022234849374527195,0.023365959546724793,0.0016676513258162694,0.003873287058338735,0.004129755270017345,0.0003976363442076499,0.04194973763511019,0.04725600775620663,0.031711125075296165,0.0022003959256649396,0.004842910981430327,0.0009074108347422553,0.797152968020943,0.4449559450149536,2.9928742410776774,1.840181723588756,0.4456062912940979,-0.629018062144266,1.4565437347182661,0.4448985457420349,-0.21846234214183236,1.5332172422738153,0.444942831993103,0.1432527169624298,1.980894998330502,0.4457486867904663,-0.6952910856170762,1.894745913733283,0.4452674388885498,-0.5166693254233801,1.9987549367450197,0.4455972909927368,-0.9485984725765286,1.784441027675587,0.4462762773036957,-0.13111334427126264
59.600477,0.003168177906275109,0.005103711554234543,0.0031404997866256307,0.014338082123927958,0.00347334296774954,0.0015765270591708953,0.0023436523888264358,0.0011131476227584582,0.0003415778929316281,0.015541492257334514,0.009764602380605255,0.0005836989318686413,0.0028314829771091013,0.0016309867154164835,0.00010582262989476626,0.027001907561480822,0.01531129291086706,0.002296631313839271,0.0017993606840846679,0.0019429523232390971,0.00013326739111041053,0.6759393565064667,0.44337108731269836,2.9346616635014247,1.866169420224442,0.4450412690639496,-0.5960425840267369,1.1486458352509719,0.4432448446750641,-0.1441071624901311,1.2178401743066893,0.4432884752750397,0.22264542892392525,2.01866952605269,0.4434535801410675,-1.0181468372553792,1.9756890863734133,0.44345512986183167,-0.8290757231956483,2.1144286426292758,0.446020245552063,-1.094612369095703,1.7966723522135435,0.4446007311344147,-0.19304560274594795
61.600493,0.0022975718621750284,0.0015509140384715678,0.0042004033714909475,0.009631059568661452,0.000888583047325618,0.002472619364691698,0.0015783413384761566,0.0002599052041892616,0.001710552192611952,0.010532709097834386,0.002243163963275989,0.0012622194201462368,0.0018802487418087043,0.0006561268208239608,0.00022056082059120609,0.01773427332240697,0.0029468693753296657,0.0036054588164463088,0.0011523560725044785,0.0005172960704318391,0.00015400437080532626,0.9734451362724494,0.46269625425338745,2.988449142447819,1.796732069064701,0.4656243920326233,-0.5954076589866886,1.5027168108686502,0.46277955174446106,-0.23710643724300162,1.285932934791369,0.46283820271492004,0.18760510021585564,1.8281510109151484,0.4635423421859741,-0.08913148795394976,1.8050624044013746,0.46308839321136475,-0.34001814269862374,1.7979671311159064,0.46552565693855286,-0.35697336072293906,1.8002532599374959,0.4643232524394989,-0.259557674357481
63.200506,0.007839203862547314,0.0037825531660586414,0.0053027984303677545,0.013930931190921338,0.004873493208471186,0.005675520701046273,0.002018541926065261,0.002493863664420812,0.004927455513296858,0.013793239101258235,0.014807438027461846,0.00138931792830424,0.0024172183216409865,0.002682788953466291,0.0002026927770677433,0.025838725844991372,0.020060823542321877,0.010015829306998262,0.0020675653502125993,0.00297694668814538,0.0004045504393917284,0.7610291781276677,0.45312267541885376,2.8607058359818387,1.7913006874110642,0.4546881318092346,-0.5421030090242915,1.3785118138632246,0.45271244645118713,-0.15536987341266473,1.1422226070852033,0.4527701139450073,0.2976821468234707,1.7634576115575182,0.4535357356071472,0.04932072799303766,1.8131382748795442,0.45300713181495667,-0.25428258671391646,1.763182552968354,0.45612433552742004,-0.16762822733373994,1.8024744017650445,0.4541912376880646,-0.2552226611719388
65.200522,0.011696767540138535,0.01054114474409256,0.01688608539875334,0.01520029714500931,0.007563874601131232,0.0002816548884082624,0.0011379989826632829,0.001904179143313267,0.0042831084330958785,0.011746135038001468,0.0169760355538801,0.0025428739745137034,0.002010350053350813,0.0031196921080712827,0.00045364001519491076,0.02456413702823366,0.028291275071862725,0.005871717018656405,0.0023512131653180115,0.0034735292161567365,0.0007155842218522333,0.7981163806767143,0.4223252534866333,2.7728143818551336,1.8492058097026813,0.42308276891708374,-0.5216988515621415,1.4020154544297865,0.4223346710205078,-0.10359117019511332,1.2888794579604044,0.42239218950271606,0.18855434917909797,1.7968512314164697,0.4234433174133301,-0.03548604590015003,1.8315138076592057,0.42269572615623474,-0.27204809096927685,1.695828663248587,0.42521828413009644,-0.13374611465080033,1.7909528239540171,0.42379751801490784,-0.2996497939246505
66.800534,0.001188669806394717,0.0017429579623464933,0.0045610109212810895,0.001110103255043293,0.0006679246552638657,0.0031042475261538146,0.00011787319163469092,0.0003470740894002298,0.0009027532124242461,0.0026580909550737,0.002465064774021968,0.0013073893100289673,0.0004331829346146156,0.00039759418866339657,0.000798330529598454,0.003291758970267741,0.0003130920144221246,0.002421649882000719,0.00020639322050699434,0.00024885038539172554,0.00013888207514818873,0.85302666614933,0.4102168381214142,2.7745803755543275,1.8102616185408522,0.4115122854709625,-0.5400369300588141,1.396336948613951,0.41018638014793396,-0.035343155802435966,1.245695500113773,0.41027915477752686,0.2908995514201256,1.7760950387092302,0.41163262724876404,0.11023218487239728,1.7986483189171223,0.41067346930503845,-0.12540326096760346,1.8354540255641325,0.40640148520469666,-0.530640625762314,1.7979174144655863,0.4117858409881592,-0.35616352931705775
68.80055,0.008035902085570654,0.010107579825643224,0.004247976357887943,0.011726502133681609,0.004188237030525251,0.004238315073656436,0.001758178890884987,0.0031265242517128345,0.002246655241511631,0.01432273990210666,0.016437789873578065,0.0005777519407551498,0.0023505946967064795,0.00288974510274907,0.00008522628798536503,0.02531687835277701,0.006091044696096679,0.004023249598753172,0.0019341161915638332,0.0025356244617589243,0.00024918217966771276,0.7770244088323537,0.410342812538147,2.7281276479929923,1.8251395417230931,0.4129643440246582,-0.5166593009123126,1.3865302302410267,0.41034501791000366,0.06323888292124247,1.1765129980598799,0.4104121923446655,0.3010037983757221,1.6239427541119011,0.412149041891098,0.6153133267924562,1.717258914375465,0.41073212027549744,-0.1423149938190318,1.7652940302608755,0.4123798906803131,-0.23497954172910474,1.8272907159922886,0.41187724471092224,-0.3587487365547877
70.400563,0.007298721863982358,0.01658033574038344,0.015243151785648194,0.01171044190620072,0.006853705278664846,0.0084935698265632,0.0026764068624430108,0.0033758296424041077,0.0006908909026631684,0.01435350155852939,0.019841553671437372,0.003930808898030009,0.002596726416574966,0.0035977387380292172,0.0006119245853564264,0.031141301407307136,0.018069678019366354,0.004985460425841396,0.001957619258929766,0.003971746869754042,0.001046521343343367,0.818975528522979,0.4172435998916626,2.7054991300574507,1.822825288720618,0.4202632009983063,-0.45836658357279614,1.3086585466851144,0.41723769903182983,0.12537108427819632,1.1734086940516797,0.41729313135147095,0.27731404763519674,1.6144389486569497,0.418107807636261,0.49954652567617863,1.796415712871216,0.4175364673137665,-0.29998518085621884,1.7867081541791037,0.42021453380584717,-0.25815220001207617,1.8321020018898269,0.4188012182712555,-0.34658585055679536
73.600589,0.0017182389256054855,0.0034483400026941967,0.002094926458507514,0.0019017215601690928,0.0020140806901778477,0.0018774982298667418,0.0004686302577854335,0.001632084576672967,0.0012770013631573794,0.0007189559278009824,0.003892765417777432,0.000261711622370882,0.00013856293907252512,0.000690067101048303,0.00008522793797011601,0.001054282849021766,0.00321239566752221,0.0014882616694873228,0.00019665340905787563,0.0006901042607830813,0.00012985570683852598,0.6077048029953278,0.4112583100795746,2.6809761988279943,1.7654601829604288,0.4126124978065491,-0.35889934181396876,1.3385165909189018,0.411469966173172,0.14920363366241185,1.2462805876613723,0.41152504086494446,0.29468838682228826,1.7006966652534188,0.41282251477241516,0.06181953187437372,1.8134935736261535,0.41178959608078003,-0.44520769496770907,1.7592047672514621,0.41638830304145813,-0.21405194109268155,1.825889569454046,0.41290947794914246,-0.35958659831202455
74.400595,0.005699060787980736,0.003532667884457371,0.007370672246387516,0.008057801625623934,0.0015262941286016665,0.0065089689513652006,0.0017939869823070439,0.00004996958367752731,0.002826051648140841,0.0052899189549556564,0.0037401284578056316,0.0021058871662902583,0.0009515332495548623,0.000671343893964477,0.0006239688504868931,0.011103354444837971,0.005660425861464218,0.003672267306969981,0.0010082921358518305,0.0009266681221893888,0.00017764754643249554,0.8396391392263847,0.43364301323890686,2.671728474621373,1.7174111389267683,0.4349381625652313,-0.3600894596825137,1.4075173856593963,0.43385496735572815,0.09769969917763976,1.3430743507957814,0.43393123149871826,0.2211435462237401,1.8014962422191063,0.43395277857780457,-0.082687426227666,1.8378273548294073,0.4340716302394867,-0.37620879225982584,1.658439119668495,0.4270836412906647,0.03993385813193484,1.8343825977105122,0.43531107902526855,-0.37556828067954706
75.600605,0.011232911993893858,0.005234932699879693,0.012487985294432577,0.010889056521665063,0.0038064991676879656,0.019690613044926322,0.0019715872026800996,0.005208406022916178,0.007598873070066418,0.008082384052457321,0.005030934082269574,0.005070396194764768,0.0014559225294993965,0.000693395433503496,0.000823299254339941,0.018773062368685478,0.012524991832426677,0.002572283660771433,0.001402782953589426,0.00014121506716257705,0.0002586494942784642,1.0000233068074855,0.40422746539115906,2.599441044674383,1.6899576416682756,0.40488260984420776,-0.16668517014301543,1.3187888595316235,0.40387940406799316,0.1175743622979013,1.2966293228454282,0.4039391577243805,0.24185636764235374,1.682244221464322,0.40464210510253906,0.33094001986744237,1.7781094904931751,0.40419960021972656,-0.27256574823140056,1.7782077762595472,0.4043360650539398,-0.35520507626685927,1.8127202013641206,0.40544772148132324,-0.3291373091541985
78.80063,0.001863858807285045,0.0017277908069216192,0.007066140479096184,0.0015156733304564794,0.0016011467713478895,0.0029144882140762947,0.00028225862860953066,0.0011769417787471487,0.001280094944029289,0.0016345365587688882,0.0031259551370271276,0.001176381792041409,0.0002481644201025408,0.0005103985765342,0.0001853759017465712,0.002954879889762178,0.0050769614043874095,0.0017266137790767407,0.00022978935155864224,0.0003428043377619021,0.00023208516909352262,0.8719799206200938,0.406372994184494,2.570579768004709,1.6920859487359852,0.408050537109375,-0.11753059996865023,1.4554722823230601,0.40618810057640076,0.1843432494736339,1.394937575719645,0.406233549118042,0.20989147946947107,1.7231867603828905,0.40698277950286865,0.03414021146517232,1.7082738900998986,0.40645191073417664,-0.27924130276366066,1.9727506983167287,0.40595781803131104,-0.6659266373239321,1.82225242226631,0.4078046381473541,-0.3646857640007308
80.400643,0.009564264327459647,0.0013405559873081333,0.009932403459820618,0.008545426635223464,0.002929057909998558,0.008730287070506812,0.0010930907637860907,0.00480278441020568,0.0008959494997717076,0.008790463234623949,0.0034259842551468732,0.001163636422668119,0.0015662252398329591,0.0006056594512113643,0.0003291521541163923,0.016478142341313527,0.021619124339678036,0.0012951635806186567,0.0012327220785449226,0.0006344077865567043,0.00014299312706718474,0.9802727071459929,0.39957594871520996,2.433994403489252,1.708701533433072,0.40060359239578247,-0.03329542410962949,1.4953692542159993,0.399679571390152,0.009833252742369236,1.4304365850495233,0.39975354075431824,0.1657884961927567,1.5868922851994745,0.3995598554611206,0.2551819420401067,1.7531006906701918,0.3999001979827881,-0.2471450741775203,1.743578470635371,0.3914683163166046,-0.2818015650753942,1.8228032947248967,0.4013887047767639,-0.3624081153326708
